0.00076,371727,-34567.8,-337159,536.962,16.149,-553.111
0.00077,371066,-33024.6,-338041,535.719,18.5214,-554.24
0.00078,370399,-31481,-338918,534.468,20.8937,-555.362
0.00079,369727,-29936.9,-339791,533.21,23.2656,-556.476
0.0008,369050,-28392.4,-340658,531.945,25.6372,-557.582
0.00081,368368,-26847.5,-341521,530.672,28.0084,-558.68
0.00082,367681,-25302.2,-342378,529.391,30.3793,-559.77
0.00083,366988,-23756.5,-343231,528.103,32.7497,-560.852
0.00084,366290,-22210.5,-344079,526.807,35.1196,-561.926
0.00085,365587,-20664.2,-344923,525.504,37.489,-562.993
0.00086,364878,-19117.6,-345761,524.193,39.8579,-564.051
0.00087,364165,-17570.7,-346594,522.875,42.2263,-565.101
0.00088,363446,-16023.6,-347423,521.549,44.594,-566.143
0.00089,362722,-14476.2,-348246,520.216,46.9611,-567.177
0.0009,361993,-12928.7,-349065,518.876,49.3275,-568.203
0.00091,361259,-11380.9,-349878,517.528,51.6933,-569.221
0.00092,360520,-9833,-350687,516.173,54.0583,-570.231
0.00093,359775,-8284.95,-351490,514.81,56.4225,-571.233
0.00094,359026,-6736.79,-352289,513.441,58.786,-572.227
0.00095,358271,-5188.43,-353082,512.064,61.1483,-573.212
0.00096,357511,-3640.01,-353871,510.68,63.5099,-574.19
0.00097,356746,-2091.65,-354654,509.288,65.8708,-575.159
0.00098,355976,-543.261,-355433,507.889,68.2307,-576.12
0.00099,355201,1005.13,-356206,506.483,70.5897,-577.073
0.001,354421,2553.52,-356975,505.07,72.9476,-578.017
0.00101,353636,4101.87,-357738,503.649,75.3046,-578.954
0.00102,352846,5650.16,-358496,502.222,77.6604,-579.882
0.00103,352051,7198.38,-359250,500.787,80.0152,-580.802
0.00104,351251,8746.5,-359998,499.345,82.3688,-581.713
0.00105,350446,10294.6,-360740,497.896,84.7209,-582.617
0.00106,349635,11842.6,-361478,496.442,87.0717,-583.513
0.00107,348820,13390.4,-362210,494.979,89.4215,-584.4
0.00108,348000,14937.8,-362938,493.508,91.7704,-585.279
0.00109,347176,16485,-363661,492.031,94.1179,-586.149
0.0011,346346,18032,-364378,490.546,96.4641,-587.01
0.00111,345511,19578.8,-365090,489.055,98.8089,-587.864
0.00112,344672,21125.2,-365797,487.556,101.152,-588.708
0.00113,343827,22671.4,-366499,486.051,103.494,-589.545
0.00114,342978,24217.3,-367195,484.539,105.835,-590.373
0.00115,342124,25762.8,-367886,483.02,108.174,-591.193
0.00116,341264,27308,-368572,481.494,110.511,-592.005
0.00117,340400,28852.8,-369253,479.962,112.847,-592.808
0.00118,339531,30397.2,-369928,478.422,115.181,-593.603
0.00119,338658,31941.1,-370599,476.876,117.514,-594.389
0.0012,337779,33484.6,-371264,475.322,119.845,-595.167
0.00121,336896,35027.5,-371924,473.762,122.174,-595.936
0.00122,336008,36570,-372578,472.196,124.501,-596.697
0.00123,335115,38112,-373227,470.622,126.827,-597.449
0.00124,334218,39653.4,-373871,469.042,129.151,-598.193
0.00125,333315,41194.3,-374510,467.456,131.473,-598.929
0.00126,332408,42734.6,-375143,465.862,133.793,-599.655
0.00127,331496,44274.3,-375771,464.262,136.111,-600.374
0.00128,330580,45813.4,-376393,462.656,138.428,-601.084
0.00129,329659,47351.8,-377010,461.043,140.742,-601.785
0.0013,328733,48889.5,-377622,459.423,143.054,-602.478
0.00131,327802,50426.6,-378229,457.797,145.365,-603.162
0.00132,326867,51962.9,-378830,456.164,147.673,-603.837
0.00133,325927,53498.5,-379426,454.525,149.979,-604.505
0.00134,324983,55033.3,-380016,452.88,152.283,-605.163
0.00135,324033,56567.4,-380601,451.228,154.585,-605.813
0.00136,323080,58100.7,-381180,449.569,156.885,-606.454
0.00137,322121,59633.2,-381754,447.904,159.182,-607.087
0.00138,321158,61164.8,-382323,446.233,161.477,-607.711
0.00139,320191,62695.5,-382886,444.556,163.77,-608.326
0.0014,319219,64225.2,-383444,442.872,166.061,-608.933
0.00141,318242,65754.1,-383996,441.182,168.349,-609.531
0.00142,317261,67282.1,-384543,439.486,170.635,-610.121
0.00143,316275,68809.1,-385085,437.784,172.918,-610.702
0.00144,315285,70335.1,-385620,436.075,175.199,-611.274
0.00145,314291,71860.1,-386151,434.36,177.477,-611.837
0.00146,313292,73384.2,-386676,432.639,179.753,-612.392
0.00147,312288,74907.4,-387195,430.912,182.026,-612.938
0.00148,311279,76429.4,-387709,429.178,184.297,-613.475
0.00149,310267,77950.2,-388217,427.439,186.565,-614.004
0.0015,309250,79469.9,-388720,425.693,188.83,-614.524
0.00151,308230,80988.3,-389218,423.942,191.093,-615.035
0.00152,307204,82505.6,-389710,422.184,193.353,-615.538
0.00153,306175,84021.8,-390196,420.421,195.61,-616.031
0.00154,305140,85536.9,-390677,418.651,197.865,-616.516
0.00155,304102,87050.7,-391153,416.876,200.117,-616.992
0.00156,303059,88563.3,-391622,415.094,202.365,-617.46
0.00157,302011,90074.8,-392086,413.307,204.612,-617.918
0.00158,300960,91584.9,-392545,411.513,206.855,-618.368
0.00159,299904,93093.8,-392997,409.714,209.095,-618.809
0.0016,298844,94601.3,-393445,407.909,211.332,-619.241
0.00161,297779,96107.4,-393886,406.099,213.566,-619.665
0.00162,296710,97612.2,-394323,404.282,215.797,-620.079
0.00163,295638,99115.6,-394753,402.46,218.025,-620.485
0.00164,294560,100618,-395178,400.632,220.25,-620.882
0.00165,293479,102118,-395597,398.799,222.472,-621.27
0.00166,292394,103617,-396011,396.959,224.691,-621.65
0.00167,291304,105115,-396419,395.114,226.906,-622.02
0.00168,290210,106611,-396821,393.264,229.118,-622.382
0.00169,289112,108106,-397218,391.407,231.327,-622.735
0.0017,288010,109599,-397609,389.545,233.533,-623.079
0.00171,286904,111091,-397994,387.678,235.735,-623.414
0.00172,285794,112580,-398374,385.805,237.934,-623.74
0.00173,284679,114069,-398748,383.927,240.13,-624.057
0.00174,283561,115556,-399117,382.043,242.322,-624.366
0.00175,282439,117041,-399479,380.154,244.511,-624.665
0.00176,281312,118524,-399836,378.259,246.697,-624.956
0.00177,280182,120006,-400188,376.359,248.878,-625.238
0.00178,279047,121486,-400533,374.454,251.057,-625.51
0.00179,277909,122964,-400873,372.543,253.232,-625.775
0.0018,276767,124441,-401208,370.627,255.403,-626.03
0.00181,275621,125916,-401536,368.706,257.57,-626.276
0.00182,274471,127389,-401859,366.779,259.734,-626.513
0.00183,273317,128860,-402177,364.848,261.894,-626.742
0.00184,272159,130329,-402488,362.911,264.051,-626.961
0.00185,270997,131797,-402794,360.969,266.203,-627.172
0.00186,269831,133262,-403094,359.022,268.352,-627.374
0.00187,268662,134726,-403388,357.069,270.497,-627.567
0.00188,267489,136188,-403677,355.112,272.638,-627.75
0.00189,266312,137648,-403960,353.149,274.776,-627.925
0.0019,265131,139106,-404237,351.182,276.909,-628.091
0.00191,263946,140562,-404508,349.21,279.039,-628.248
0.00192,262758,142016,-404774,347.233,281.164,-628.397
0.00193,261566,143468,-405034,345.251,283.286,-628.536
0.00194,260371,144917,-405288,343.264,285.403,-628.667
0.00195,259171,146365,-405536,341.272,287.516,-628.788
0.00196,257968,147811,-405779,339.275,289.626,-628.901
0.00197,256761,149255,-406016,337.273,291.731,-629.004
0.00198,255551,150696,-406247,335.267,293.832,-629.099
0.00199,254337,152136,-406472,333.255,295.929,-629.184
0.002,253119,153573,-406692,331.239,298.022,-629.261
0.00201,251897,155008,-406905,329.218,300.11,-629.329
0.00202,250672,156441,-407113,327.193,302.195,-629.388
0.00203,249444,157871,-407315,325.163,304.275,-629.437
0.00204,248212,159300,-407512,323.128,306.35,-629.478
0.00205,246977,160726,-407702,321.089,308.422,-629.51
0.00206,245738,162150,-407887,319.045,310.488,-629.533
0.00207,244495,163571,-408066,316.996,312.551,-629.547
0.00208,243249,164990,-408239,314.944,314.609,-629.552
0.00209,242000,166407,-408407,312.886,316.662,-629.549
0.0021,240747,167822,-408568,310.825,318.711,-629.536
0.00211,239491,169234,-408724,308.759,320.756,-629.514
0.00212,238231,170643,-408874,306.688,322.796,-629.484
0.00213,236968,172051,-409019,304.613,324.831,-629.444
0.00214,235701,173455,-409157,302.534,326.862,-629.396
0.00215,234432,174858,-409290,300.451,328.888,-629.339
0.00216,233159,176258,-409416,298.363,330.909,-629.272
0.00217,231882,177655,-409537,296.271,332.926,-629.197
0.00218,230603,179050,-409652,294.175,334.938,-629.113
0.00219,229320,180442,-409762,292.075,336.945,-629.02
0.0022,228034,181832,-409865,289.97,338.947,-628.918
0.00221,226744,183219,-409963,287.862,340.945,-628.807
0.00222,225451,184603,-410055,285.749,342.937,-628.687
0.00223,224156,185985,-410141,283.633,344.925,-628.558
0.00224,222856,187364,-410221,281.512,346.908,-628.42
0.00225,221554,188741,-410295,279.387,348.886,-628.273
0.00226,220249,190115,-410364,277.258,350.859,-628.118
0.00227,218940,191486,-410427,275.126,352.827,-627.953
0.00228,217629,192855,-410483,272.989,354.79,-627.78
0.00229,216314,194220,-410534,270.849,356.748,-627.597
0.0023,214996,195583,-410580,268.704,358.701,-627.406
0.00231,213675,196944,-410619,266.556,360.649,-627.205
0.00232,212352,198301,-410653,264.404,362.592,-626.996
0.00233,211025,199656,-410680,262.249,364.529,-626.778
0.00234,209695,201007,-410702,260.089,366.462,-626.551
0.00235,208362,202356,-410718,257.926,368.389,-626.315
0.00236,207026,203702,-410728,255.759,370.311,-626.07
0.00237,205687,205045,-410733,253.589,372.228,-625.817
0.00238,204346,206385,-410731,251.415,374.139,-625.554
0.00239,203001,207723,-410724,249.237,376.045,-625.282
0.0024,201653,209057,-410711,247.056,377.946,-625.002
0.00241,200303,210388,-410691,244.872,379.841,-624.713
0.00242,198950,211717,-410667,242.684,381.731,-624.415
0.00243,197594,213042,-410636,240.492,383.616,-624.108
0.00244,196235,214364,-410599,238.297,385.495,-623.792
0.00245,194873,215684,-410557,236.098,387.369,-623.467
0.00246,193509,217000,-410509,233.896,389.237,-623.133
0.00247,192142,218313,-410455,231.691,391.099,-622.79
0.00248,190772,219623,-410395,229.482,392.956,-622.439
0.00249,189400,220930,-410329,227.271,394.808,-622.079
0.0025,188024,222234,-410258,225.056,396.654,-621.71
0.00251,186646,223534,-410180,222.838,398.494,-621.332
0.00252,185265,224832,-410097,220.617,400.328,-620.945
0.00253,183882,226126,-410008,218.393,402.157,-620.55
0.00254,182496,227417,-409913,216.166,403.98,-620.146
0.00255,181108,228705,-409813,213.935,405.798,-619.732
0.00256,179717,229989,-409706,211.7,407.609,-619.31
0.00257,178323,231271,-409594,209.463,409.415,-618.879
0.00258,176927,232548,-409476,207.224,411.216,-618.439
0.00259,175529,233823,-409352,204.981,413.01,-617.991
0.0026,174128,235095,-409222,202.736,414.798,-617.534
0.00261,172724,236363,-409086,200.488,416.58,-617.068
0.00262,171318,237627,-408945,198.237,418.357,-616.593
0.00263,169909,238889,-408798,195.983,420.127,-616.11
0.00264,168498,240147,-408644,193.727,421.892,-615.618
0.00265,167085,241401,-408486,191.467,423.65,-615.117
0.00266,165669,242652,-408321,189.205,425.403,-614.608
0.00267,164251,243900,-408150,186.94,427.149,-614.089
0.00268,162830,245144,-407974,184.672,428.89,-613.562
0.00269,161408,246385,-407792,182.402,430.624,-613.026
0.0027,159983,247622,-407604,180.13,432.352,-612.482
0.00271,158555,248855,-407411,177.854,434.074,-611.928
0.00272,157126,250085,-407211,175.577,435.79,-611.366
0.00273,155694,251312,-407006,173.296,437.5,-610.796
0.00274,154260,252535,-406795,171.014,439.203,-610.217
0.00275,152824,253754,-406578,168.728,440.9,-609.629
0.00276,151385,254970,-406355,166.441,442.591,-609.032
0.00277,149945,256182,-406127,164.151,444.276,-608.427
0.00278,148502,257391,-405893,161.858,445.954,-607.812
0.00279,147057,258596,-405653,159.563,447.626,-607.19
0.0028,145611,259797,-405407,157.266,449.292,-606.559
0.00281,144162,260994,-405156,154.967,450.951,-605.919
0.00282,142711,262188,-404899,152.666,452.604,-605.27
0.00283,141258,263378,-404636,150.362,454.251,-604.613
0.00284,139803,264564,-404367,148.056,455.891,-603.947
0.00285,138346,265747,-404093,145.748,457.524,-603.273
0.00286,136887,266926,-403813,143.438,459.151,-602.59
0.00287,135426,268100,-403527,141.126,460.772,-601.898
0.00288,133964,269272,-403235,138.812,462.386,-601.198
0.00289,132499,270439,-402938,136.496,463.993,-600.49
0.0029,131033,271602,-402635,134.178,465.594,-599.773
0.00291,129564,272762,-402326,131.858,467.189,-599.047
0.00292,128094,273918,-402012,129.536,468.776,-598.312
0.00293,126622,275070,-401691,127.212,470.357,-597.57
0.00294,125148,276218,-401365,124.887,471.931,-596.818
0.00295,123672,277362,-401034,122.559,473.499,-596.058
0.00296,122195,278502,-400696,120.23,475.06,-595.29
0.00297,120716,279638,-400354,117.9,476.614,-594.514
0.00298,119235,280770,-400005,115.567,478.161,-593.729
0.00299,117753,281898,-399651,113.233,479.702,-592.935
0.003,116269,283022,-399291,110.898,481.235,-592.133
0.00301,114783,284142,-398925,108.56,482.762,-591.323
0.00302,113295,285258,-398553,106.221,484.282,-590.504
0.00303,111806,286370,-398176,103.881,485.795,-589.676
0.00304,110315,287478,-397793,101.539,487.302,-588.841
0.00305,108823,288582,-397405,99.196,488.801,-587.997
0.00306,107329,289682,-397011,96.8514,490.293,-587.145
0.00307,105833,290778,-396611,94.5056,491.778,-586.284
0.00308,104337,291869,-396206,92.1585,493.257,-585.415
0.00309,102838,292956,-395795,89.8101,494.728,-584.538
0.0031,101339,294040,-395378,87.4603,496.192,-583.652
0.00311,99837.5,295119,-394956,85.1092,497.649,-582.759
0.00312,98334.9,296193,-394528,82.7569,499.1,-581.856
0.00313,96830.9,297264,-394095,80.4033,500.543,-580.946
0.00314,95325.5,298330,-393656,78.0487,501.979,-580.027
0.00315,93818.8,299393,-393211,75.6929,503.407,-579.1
0.00316,92310.8,300450,-392761,73.3361,504.829,-578.165
0.00317,90801.5,301504,-392305,70.9783,506.244,-577.222
0.00318,89290.9,302553,-391844,68.6195,507.651,-576.27
0.00319,87779,303598,-391377,66.2598,509.051,-575.311
0.0032,86265.9,304639,-390905,63.8991,510.444,-574.343
0.00321,84751.5,305675,-390427,61.5375,511.829,-573.367
0.00322,83235.9,306707,-389943,59.175,513.208,-572.383
0.00323,81719.2,307735,-389454,56.8117,514.579,-571.39
0.00324,80201.2,308758,-388960,54.4476,515.942,-570.39
0.00325,78682.1,309777,-388459,52.0827,517.299,-569.381
0.00326,77161.9,310792,-387954,49.7171,518.648,-568.365
0.00327,75640.6,311802,-387443,47.3509,519.989,-567.34
0.00328,74118.2,312808,-386926,44.9839,521.323,-566.307
0.00329,72594.8,313809,-386404,42.6164,522.65,-565.266
0.0033,71070.2,314806,-385876,40.2482,523.969,-564.218
0.00331,69544.7,315798,-385343,37.8794,525.281,-563.161
0.00332,68018.1,316786,-384804,35.5101,526.586,-562.096
0.00333,66490.6,317769,-384260,33.1402,527.883,-561.023
0.00334,64962.1,318748,-383710,30.7698,529.172,-559.942
0.00335,63432.7,319722,-383155,28.399,530.454,-558.853
0.00336,61902.3,320692,-382594,26.0278,531.729,-557.757
0.00337,60371.1,321657,-382028,23.6563,532.996,-556.652
0.00338,58839.1,322618,-381457,21.2846,534.255,-555.539
0.00339,57306.3,323574,-380880,18.9125,535.506,-554.419
0.0034,55772.6,324525,-380298,16.5402,536.751,-553.291
0.00341,54238,325472,-379710,14.1675,537.987,-552.154
0.00342,52702.6,326414,-379117,11.7944,539.216,-551.01
0.00343,51166.4,327352,-378519,9.4211,540.437,-549.858
0.00344,49629.5,328285,-377915,7.04762,541.651,-548.698
0.00345,48091.9,329213,-377305,4.67407,542.857,-547.531
0.00346,46553.6,330137,-376691,2.30051,544.055,-546.355
0.00347,45014.7,331056,-376071,-0.0730285,545.245,-545.172
0.00348,43475.2,331970,-375445,-2.44651,546.428,-543.981
0.00349,41935.1,332880,-374815,-4.81991,547.602,-542.783
0.0035,40394.4,333784,-374179,-7.1932,548.769,-541.576
0.00351,38853.1,334684,-373537,-9.56635,549.929,-540.362
0.00352,37311.3,335580,-372891,-11.9393,551.08,-539.141
0.00353,35768.9,336470,-372239,-14.3122,552.224,-537.911
0.00354,34226.1,337356,-371582,-16.6848,553.359,-536.675
0.00355,32682.8,338237,-370919,-19.0571,554.487,-535.43
0.00356,31138.9,339113,-370252,-21.4292,555.607,-534.178
0.00357,29594.7,339984,-369579,-23.8011,556.719,-532.918
0.00358,28050,340850,-368900,-26.1726,557.823,-531.651
0.00359,26504.9,341712,-368217,-28.5438,558.92,-530.376
0.0036,24959.4,342569,-367528,-30.9145,560.008,-529.093
0.00361,23413.6,343421,-366834,-33.2849,561.088,-527.803
0.00362,21867.4,344268,-366135,-35.6548,562.161,-526.506
0.00363,20321,345110,-365431,-38.0243,563.225,-525.201
0.00364,18774.2,345947,-364721,-40.3932,564.281,-523.888
0.00365,17227.1,346779,-364006,-42.7615,565.33,-522.568
0.00366,15679.8,347607,-363286,-45.1292,566.37,-521.241
0.00367,14132.3,348429,-362561,-47.4963,567.403,-519.906
0.00368,12584.6,349246,-361831,-49.8628,568.427,-518.564
0.00369,11036.7,350059,-361096,-52.2285,569.443,-517.215
0.0037,9488.64,350866,-360355,-54.5934,570.451,-515.858
0.00371,7940.46,351669,-359609,-56.9576,571.451,-514.493
0.00372,6392.17,352466,-358859,-59.321,572.443,-513.122
0.00373,4843.79,353259,-358103,-61.6835,573.427,-511.743
0.00374,3295.35,354046,-357342,-64.0452,574.402,-510.357
0.00375,1746.86,354829,-356576,-66.4059,575.37,-508.964
0.00376,198.356,355606,-355805,-68.7657,576.329,-507.563
0.00377,-1350.15,356379,-355029,-71.1244,577.28,-506.155
0.00378,-2898.62,357146,-354247,-73.4822,578.223,-504.74
0.00379,-4447.05,357908,-353461,-75.8389,579.157,-503.318
0.0038,-5995.41,358665,-352670,-78.1945,580.083,-501.889
0.00381,-7543.67,359417,-351874,-80.549,581.002,-500.453
0.00382,-9091.82,360164,-351072,-82.9023,581.911,-499.009
0.00383,-10639.8,360906,-350266,-85.2544,582.813,-497.559
0.00384,-12187.7,361643,-349455,-87.6053,583.706,-496.101
0.00385,-13735.4,362374,-348639,-89.955,584.591,-494.636
0.00386,-15282.9,363101,-347818,-92.3033,585.468,-493.164
0.00387,-16830.2,363822,-346992,-94.6503,586.336,-491.686
0.00388,-18377.2,364538,-346161,-96.996,587.196,-490.2
0.00389,-19924,365249,-345325,-99.3403,588.048,-488.707
0.0039,-21470.4,365954,-344484,-101.683,588.891,-487.208
0.00391,-23016.5,366655,-343638,-104.025,589.726,-485.701
0.00392,-24562.2,367350,-342788,-106.365,590.553,-484.188
0.00393,-26107.7,368040,-341932,-108.703,591.371,-482.667
0.00394,-27652.8,368725,-341072,-111.04,592.18,-481.14
0.00395,-29197.5,369404,-340207,-113.375,592.982,-479.606
0.00396,-30741.9,370079,-339337,-115.709,593.775,-478.066
0.00397,-32285.8,370748,-338462,-118.041,594.559,-476.518
0.00398,-33829.3,371412,-337582,-120.371,595.335,-474.964
0.00399,-35372.3,372070,-336698,-122.699,596.102,-473.403
0.004,-36914.7,372723,-335809,-125.026,596.861,-471.835
0.00401,-38456.5,373371,-334915,-127.352,597.612,-470.26
0.00402,-39997.6,374014,-334016,-129.675,598.354,-468.679
0.00403,-41538.3,374651,-333113,-131.997,599.088,-467.091
0.00404,-43078.4,375283,-332204,-134.317,599.813,-465.496
0.00405,-44618,375909,-331292,-136.634,600.529,-463.895
0.00406,-46157,376531,-330374,-138.95,601.237,-462.288
0.00407,-47695.3,377147,-329451,-141.263,601.937,-460.673
0.00408,-49233,377757,-328524,-143.575,602.628,-459.053
0.00409,-50770,378363,-327593,-145.884,603.31,-457.426
0.0041,-52306.2,378962,-326656,-148.192,603.984,-455.792
0.00411,-53841.6,379557,-325715,-150.497,604.649,-454.151
0.00412,-55376.2,380146,-324770,-152.801,605.305,-452.505
0.00413,-56910,380730,-323819,-155.102,605.953,-450.851
0.00414,-58443,381308,-322865,-157.401,606.593,-449.191
0.00415,-59975.2,381880,-321905,-159.698,607.224,-447.525
0.00416,-61506.5,382448,-320941,-161.993,607.846,-445.853
0.00417,-63037,383010,-319973,-164.285,608.459,-444.174
0.00418,-64566.6,383566,-319000,-166.575,609.064,-442.489
0.00419,-66095.3,384117,-318022,-168.863,609.66,-440.798
0.0042,-67623,384663,-317040,-171.148,610.248,-439.1
0.00421,-69149.7,385203,-316053,-173.431,610.827,-437.396
0.00422,-70675.5,385738,-315062,-175.711,611.397,-435.686
0.00423,-72200.3,386267,-314067,-177.989,611.959,-433.97
0.00424,-73724,386790,-313066,-180.264,612.511,-432.247
0.00425,-75246.7,387309,-312062,-182.537,613.056,-430.519
0.00426,-76768.4,387821,-311053,-184.807,613.591,-428.784
0.00427,-78288.9,388328,-310040,-187.075,614.118,-427.043
0.00428,-79808.4,388830,-309022,-189.339,614.636,-425.296
0.00429,-81326.8,389326,-308000,-191.601,615.145,-423.543
0.0043,-82843.9,389817,-306973,-193.861,615.645,-421.784
0.00431,-84359.9,390302,-305942,-196.117,616.137,-420.019
0.00432,-85874.7,390781,-304907,-198.371,616.62,-418.249
0.00433,-87388.3,391255,-303867,-200.622,617.094,-416.472
0.00434,-88900.6,391724,-302823,-202.87,617.559,-414.689
0.00435,-90411.7,392187,-301775,-205.115,618.016,-412.901
0.00436,-91921.6,392644,-300722,-207.357,618.464,-411.106
0.00437,-93430.2,393096,-299665,-209.597,618.903,-409.306
0.00438,-94937.5,393542,-298604,-211.833,619.333,-407.5
0.00439,-96443.4,393982,-297539,-214.067,619.754,-405.688
0.0044,-97948,394417,-296469,-216.297,620.167,-403.87
0.00441,-99451.1,394847,-295395,-218.524,620.571,-402.047
0.00442,-100953,395270,-294318,-220.748,620.966,-400.218
0.00443,-102453,395688,-293235,-222.969,621.352,-398.383
0.00444,-103951,396101,-292149,-225.187,621.729,-396.543
0.00445,-105449,396507,-291059,-227.401,622.098,-394.697
0.00446,-106945,396909,-289964,-229.612,622.457,-392.845
0.00447,-108439,397304,-288865,-231.82,622.808,-390.988
0.00448,-109932,397694,-287762,-234.025,623.15,-389.125
0.00449,-111423,398078,-286655,-236.227,623.483,-387.257
0.0045,-112913,398457,-285544,-238.425,623.807,-385.383
0.00451,-114401,398830,-284429,-240.62,624.123,-383.503
0.00452,-115887,399197,-283310,-242.811,624.429,-381.618
0.00453,-117372,399559,-282187,-244.999,624.727,-379.728
0.00454,-118855,399915,-281060,-247.183,625.016,-377.833
0.00455,-120336,400265,-279929,-249.364,625.296,-375.932
0.00456,-121816,400609,-278794,-251.541,625.567,-374.025
0.00457,-123293,400948,-277655,-253.715,625.829,-372.114
0.00458,-124769,401281,-276512,-255.886,626.082,-370.196
0.00459,-126244,401609,-275365,-258.052,626.327,-368.274
0.0046,-127716,401930,-274214,-260.216,626.562,-366.346
0.00461,-129187,402246,-273059,-262.375,626.789,-364.414
0.00462,-130656,402557,-271901,-264.531,627.006,-362.476
