0,407173,-152292,-254881,576.722,-159.15,-417.572
1.00E-05,406945,-150849,-256096,576.153,-156.984,-419.169
2.00E-05,406713,-149405,-257308,575.578,-154.816,-420.762
3.00E-05,406475,-147958,-258517,574.995,-152.647,-422.349
4.00E-05,406232,-146510,-259722,574.404,-150.475,-423.929
5.00E-05,405982,-145059,-260923,573.805,-148.301,-425.504
6.00E-05,405727,-143607,-262121,573.197,-146.125,-427.073
7.00E-05,405467,-142152,-263314,572.582,-143.946,-428.635
8.00E-05,405200,-140696,-264504,571.958,-141.766,-430.192
9.00E-05,404928,-139237,-265691,571.326,-139.584,-431.742
0.0001,404650,-137776,-266873,570.686,-137.4,-433.287
0.00011,404366,-136314,-268052,570.038,-135.214,-434.825
0.00012,404076,-134849,-269227,569.382,-133.025,-436.357
0.00013,403781,-133383,-270398,568.718,-130.835,-437.882
0.00014,403480,-131914,-271565,568.046,-128.644,-439.402
0.00015,403173,-130444,-272729,567.365,-126.45,-440.915
0.00016,402860,-128972,-273888,566.677,-124.254,-442.422
0.00017,402542,-127498,-275044,565.98,-122.057,-443.923
0.00018,402218,-126023,-276195,565.276,-119.858,-445.417
0.00019,401888,-124545,-277343,564.563,-117.658,-446.905
0.0002,401553,-123066,-278487,563.842,-115.455,-448.387
0.00021,401212,-121585,-279627,563.114,-113.251,-449.862
0.00022,400865,-120102,-280763,562.377,-111.046,-451.331
0.00023,400512,-118618,-281895,561.632,-108.838,-452.794
0.00024,400154,-117131,-283023,560.88,-106.63,-454.25
0.00025,399790,-115644,-284146,560.119,-104.419,-455.7
0.00026,399421,-114154,-285266,559.351,-102.208,-457.143
0.00027,399045,-112663,-286382,558.574,-99.9946,-458.579
0.00028,398664,-111170,-287494,557.79,-97.78,-460.01
0.00029,398278,-109676,-288602,556.997,-95.564,-461.433
0.0003,397885,-108180,-289705,556.197,-93.3466,-462.85
0.00031,397488,-106683,-290804,555.389,-91.128,-464.261
0.00032,397084,-105184,-291900,554.573,-88.908,-465.665
0.00033,396675,-103684,-292991,553.749,-86.6868,-467.062
0.00034,396260,-102182,-294078,552.917,-84.4643,-468.452
0.00035,395839,-100679,-295161,552.077,-82.2406,-469.836
0.00036,395413,-99174,-296239,551.23,-80.0158,-471.214
0.00037,394982,-97667.9,-297314,550.374,-77.7899,-472.584
0.00038,394544,-96160.3,-298384,549.511,-75.5629,-473.948
0.00039,394101,-94651.4,-299450,548.64,-73.3347,-475.306
0.0004,393653,-93141.2,-300511,547.761,-71.1055,-476.656
0.00041,393198,-91629.7,-301569,546.875,-68.8753,-478
0.00042,392739,-90116.8,-302622,545.98,-66.6441,-479.336
0.00043,392273,-88602.7,-303671,545.078,-64.412,-480.666
0.00044,391802,-87087.3,-304715,544.168,-62.179,-481.99
0.00045,391326,-85570.7,-305755,543.251,-59.945,-483.306
0.00046,390844,-84052.8,-306791,542.326,-57.7103,-484.615
0.00047,390356,-82533.8,-307823,541.392,-55.4746,-485.918
0.00048,389863,-81013.5,-308850,540.452,-53.2382,-487.213
0.00049,389364,-79492.2,-309872,539.503,-51.001,-488.502
0.0005,388860,-77969.7,-310891,538.547,-48.7632,-489.784
0.00051,388351,-76446.1,-311905,537.583,-46.5246,-491.059
0.00052,387835,-74921.4,-312914,536.612,-44.2855,-492.327
0.00053,387314,-73395.4,-313919,535.633,-42.0454,-493.587
0.00054,386787,-71868.5,-314919,534.646,-39.8051,-494.841
0.00055,386256,-70340.8,-315915,533.652,-37.5641,-496.088
0.00056,385719,-68812.1,-316907,532.651,-35.3227,-497.328
0.00057,385176,-67282.4,-317894,531.642,-33.0808,-498.561
0.00058,384628,-65751.7,-318877,530.625,-30.8383,-499.787
0.00059,384075,-64220.1,-319855,529.601,-28.5954,-501.005
0.0006,383516,-62687.6,-320828,528.569,-26.3521,-502.217
0.00061,382951,-61154.1,-321797,527.53,-24.1084,-503.421
0.00062,382382,-59619.8,-322762,526.483,-21.8644,-504.618
0.00063,381806,-58084.6,-323722,525.428,-19.62,-505.808
0.00064,381225,-56548.7,-324677,524.366,-17.3754,-506.991
0.00065,380639,-55011.8,-325627,523.297,-15.1304,-508.167
0.00066,380048,-53474.3,-326573,522.22,-12.8853,-509.335
0.00067,379450,-51935.9,-327515,521.136,-10.64,-510.496
0.00068,378848,-50396.8,-328451,520.045,-8.39458,-511.65
0.00069,378240,-48856.9,-329383,518.946,-6.14915,-512.797
0.0007,377627,-47316.3,-330310,517.84,-3.90362,-513.936
0.00071,377008,-45775.2,-331233,516.726,-1.65781,-515.068
0.00072,376384,-44233.4,-332151,515.605,0.588015,-516.193
0.00073,375755,-42690.9,-333064,514.476,2.83383,-517.31
0.00074,375120,-41147.9,-333972,513.34,5.0796,-518.42
0.00075,374480,-39604.2,-334876,512.197,7.32529,-519.522
0.00076,373835,-38060,-335775,511.047,9.57088,-520.617
0.00077,373184,-36515.3,-336669,509.889,11.8163,-521.705
0.00078,372529,-34970,-337559,508.724,14.0616,-522.785
0.00079,371867,-33424.2,-338443,507.552,16.3067,-523.858
0.0008,371201,-31878,-339323,506.372,18.5515,-524.924
0.00081,370529,-30331.3,-340198,505.186,20.7961,-525.982
